,teamIDfg,Season,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA
0,9,1930,NYY,28,1796,5447,6272,1683,1123,298,110,152,1062,986,644,,569,19,,162,,91,60.0,0.309,,,,,,,,,,,0.10300000000000001,0.091,1.13,0.384,0.488,0.872,0.179,0.324,,,,,,,,,0.388,180.7,1064,215.7,-35.0,213.8,33.9,446.3,38.5,,6.3,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,-11.9,,21 - 37,203.8,29.7,,,,,,,,0.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,122,125,107,112,129,105,,,,,,,,,,,,,,,,,,0,,,,,
1,17,1930,CHC,30,1769,5581,6354,1722,1174,305,72,171,998,941,588,,635,37,,148,,70,,0.309,,,,,,,,,,,0.09300000000000001,0.1,0.93,0.378,0.481,0.859,0.172,0.325,,,,,,,,,0.383,154.8,1049,64.4,4.0,216.6,33.3,344.8,30.2,,5.1,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3,13.5,,24 - 38,77.8,13.1,,,,,,,,0.21899999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,118,145,102,104,114,101,,,,,,,,,,,,,,,,,,0,,,,,
2,28,1930,STL,30,1756,5512,6204,1732,1166,373,89,104,1004,942,479,,496,28,,185,,72,,0.314,,,,,,,,,,,0.077,0.08,0.97,0.372,0.471,0.843,0.157,0.331,,,,,,,,,0.376,110.6,984,10.1,3.0,211.5,29.7,280.9,24.6,,5.7,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7,13.9,,20 - 39,24.0,12.8,,,,,,,,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,99,116,101,102,103,103,,,,,,,,,,,,,,,,,,0,,,,,
3,30,1930,NYG,27,1758,5553,6161,1769,1279,264,83,143,959,880,422,,382,21,,165,,59,,0.319,,,,,,,,,,,0.068,0.062,1.1,0.369,0.473,0.842,0.155,0.323,,,,,,,,,0.375,105.8,973,30.6,49.0,210.0,30.2,343.9,30.6,,5.4,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.2,11.3,,20 - 39,41.9,12.7,,,,,,,,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,87,90,100,102,102,100,,,,,,,,,,,,,,,,,,0,,,,,
4,26,1930,PHI,29,1875,5667,6288,1783,1268,345,44,126,944,884,450,,459,23,,148,,34,,0.315,,,,,,,,,,,0.07200000000000001,0.073,0.98,0.367,0.458,0.825,0.143,0.326,,,,,,,,,0.37,78.3,964,-110.6,-92.0,214.4,30.3,61.4,4.2,,4.2,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.7,6.3,,21 - 43,-104.3,12.9,,,,,,,,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,91,106,99,99,94,101,,,,,,,,,,,,,,,,,,0,,,,,
5,10,1930,PHA,29,1703,5346,6161,1573,1054,320,74,125,951,895,600,,531,32,,183,,50,33.0,0.294,,,,,,,,,,,0.09699999999999999,0.086,1.13,0.369,0.452,0.821,0.158,0.309,,,,,,,,,0.369,73.1,941,38.5,14.0,210.0,34.4,319.4,28.1,,5.1,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.4,-6.7,,19 - 46,31.7,29.2,,,,,,,,0.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,115,119,103,104,114,100,,,,,,,,,,,,,,,,,,0,,,,,
6,22,1930,BRO,30,1752,5433,6088,1654,1156,303,73,122,871,836,481,,541,27,,147,,53,,0.304,,,,,,,,,,,0.079,0.08900000000000001,0.89,0.364,0.454,0.818,0.15,0.321,,,,,,,,,0.367,58.7,916,-17.0,59.0,207.6,33.2,305.5,27.4,,4.9,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.2,10.1,,21 - 39,-6.8,12.5,,,,,,,,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,101,129,98,98,99,100,,,,,,,,,,,,,,,,,,0,,,,,
7,27,1930,PIT,27,1646,5346,6058,1622,1132,285,119,86,891,844,494,,449,22,,196,,76,,0.303,,,,,,,,,,,0.08199999999999999,0.07400000000000001,1.1,0.365,0.449,0.814,0.146,0.319,,,,,,,,,0.365,51.5,905,-50.1,-16.0,206.5,32.0,199.6,17.2,,6.1,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,14.7,,21 - 37,-35.4,12.5,,,,,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,104,108,99,97,96,99,,,,,,,,,,,,,,,,,,0,,,,,
8,8,1930,WAS,28,1689,5369,6113,1620,1168,297,98,57,892,819,533,,438,38,,173,,101,68.0,0.302,,,,,,,,,,,0.087,0.07200000000000001,1.22,0.369,0.425,0.794,0.124,0.321,,,,,,,,,0.361,27.2,888,25.8,64.0,208.4,31.7,345.1,30.9,,6.0,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.7,-13.8,,21 - 40,12.0,29.0,,,,,,,,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,103,99,103,98,89,104,,,,,,,,,,,,,,,,,,0,,,,,
9,5,1930,CLE,27,1759,5439,6120,1654,1166,356,60,72,890,830,481,,460,26,,174,,51,47.0,0.304,,,,,,,,,,,0.079,0.075,1.05,0.363,0.431,0.795,0.127,0.322,,,,,,,,,0.359,18.1,880,-35.2,-32.0,208.6,35.1,192.2,16.4,,4.6,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,-13.4,,20 - 41,-48.6,29.0,,,,,,,,0.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,93,103,101,99,92,104,,,,,,,,,,,,,,,,,,0,,,,,
