,teamIDfg,Season,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Balls,Strikes,Pitches,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Starting,Start-IP,Relieving,Relief-IP,RAR,WAR,Dollars,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,FB% 2,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,SIERA,RS/9,E-F,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,Age Rng,K-BB%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,kwERA,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xERA
0,28,1943,STL,27,105,49,2.57,261,157,94,21,15,,1427.0,5841,1246,473,407,33,477,,18,20,4,639,,,,,,,,,,,,4.03,3.01,1.34,7.86,0.21,0.233,1.21,0.26,0.748,2.86,,,,,,,,,,,,,199.1,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,86,,0.109,0.08199999999999999,,,-0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9,4.4,4.9,9.3,22 - 33,0.027999999999999997,,,,,,,3.03,0.19699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,93,133,89,60,92,90,96,106,128,96,,,,,,,,,,,,,,,,,,0,,,
1,9,1943,NYY,30,98,56,2.93,253,155,83,14,13,,1415.1,5848,1229,542,460,60,489,,13,20,5,653,,,,,,,,,,,,4.15,3.11,1.34,7.82,0.38,0.23,1.21,0.252,0.722,3.1,,,,,,,,,,,,,159.8,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,93,,0.11199999999999999,0.084,,,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,4.9,-1.7,3.2,23 - 39,0.027999999999999997,,,,,,,3.02,0.20600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,90,128,93,101,94,92,96,101,118,92,,,,,,,,,,,,,,,,,,0,,,
2,6,1943,DET,28,78,76,3.0,285,155,67,16,20,,1411.2,5892,1226,560,471,51,549,,14,20,3,706,,,,,,,,,,,,4.5,3.5,1.29,7.82,0.33,0.23,1.26,0.257,0.716,3.08,,,,,,,,,,,,,188.6,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,87,,0.12,0.09300000000000001,,,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,2.7,-3.3,-0.7,22 - 36,0.027000000000000003,,,,,,,3.04,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,101,123,93,86,94,95,97,100,126,102,,,,,,,,,,,,,,,,,,0,,,
3,27,1943,PIT,30,80,74,3.06,314,158,74,11,12,,1404.0,5946,1424,598,477,44,421,,15,17,3,396,,,,,,,,,,,,2.54,2.7,0.94,9.13,0.28,0.258,1.31,0.272,0.7020000000000001,3.19,,,,,,,,,,,,,153.2,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,94,,0.067,0.071,,,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3,-0.7,0.2,-0.4,23 - 36,-0.004,,,,,,,3.41,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,83,93,104,81,102,98,101,99,78,84,,,,,,,,,,,,,,,,,,0,,,
4,18,1943,CIN,30,87,67,3.13,274,155,78,18,17,,1404.0,5876,1299,542,489,38,581,,11,15,2,498,,,,,,,,,,,,3.19,3.72,0.86,8.33,0.24,0.246,1.34,0.266,0.7340000000000001,3.32,,,,,,,,,,,,,97.1,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,104,,0.085,0.099,,,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,1.9,6.0,7.9,23 - 37,-0.013999999999999999,,,,,,,3.53,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,115,85,94,70,97,100,98,104,99,117,,,,,,,,,,,,,,,,,,0,,,
5,5,1943,CLE,29,82,71,3.15,311,153,64,14,20,,1406.1,5882,1234,577,492,52,606,,22,10,1,585,,,,,,,,,,,,3.74,3.88,0.97,7.9,0.33,0.235,1.31,0.256,0.718,3.4,,,,,,,,,,,,,83.5,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,106,,0.099,0.10300000000000001,,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,3.3,-0.1,3.3,23 - 42,-0.004,,,,,,,3.4,0.21100000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,112,92,94,88,96,99,97,101,105,113,,,,,,,,,,,,,,,,,,0,,,
6,8,1943,WAS,29,84,69,3.18,287,153,61,14,21,,1388.0,5896,1293,595,491,48,540,,15,32,4,495,,,,,,,,,,,,3.21,3.5,0.92,8.38,0.31,0.242,1.32,0.259,0.7040000000000001,3.35,,,,,,,,,,,,,104.7,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,102,,0.084,0.092,,,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,2.2,-2.6,-0.4,23 - 39,-0.008,,,,,,,3.45,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,101,88,99,82,99,100,98,99,89,101,,,,,,,,,,,,,,,,,,0,,,
7,4,1943,CHW,30,82,72,3.2,264,155,70,12,19,,1400.1,5940,1352,594,498,54,501,,37,16,2,476,,,,,,,,,,,,3.06,3.22,0.95,8.69,0.35,0.25,1.32,0.266,0.7140000000000001,3.38,,,,,,,,,,,,,98.4,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,103,,0.08,0.084,,,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3,-0.9,1.1,0.2,23 - 36,-0.004,,,,,,,3.41,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,93,91,103,92,102,100,101,100,85,93,,,,,,,,,,,,,,,,,,0,,,
8,17,1943,CHC,30,74,79,3.24,314,154,67,12,14,,1386.0,5859,1379,598,499,53,394,,18,20,1,513,,,,,,,,,,,,3.33,2.56,1.3,8.95,0.34,0.253,1.28,0.272,0.695,3.06,,,,,,,,,,,,,139.8,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,95,,0.08800000000000001,0.067,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,-0.4,-3.3,-3.8,22 - 36,0.02,,,,,,,3.12,0.16399999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,79,129,102,99,100,95,101,98,103,79,,,,,,,,,,,,,,,,,,0,,,
9,16,1943,BSN,28,68,85,3.25,252,153,87,13,4,,1397.2,5908,1361,609,504,66,440,,23,15,3,409,,,,,,,,,,,,2.63,2.83,0.93,8.76,0.42,0.25,1.29,0.261,0.7020000000000001,3.43,,,,,,,,,,,,,106.7,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,103,,0.069,0.07400000000000001,,,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4,4.1,-2.1,2.1,18 - 38,-0.005,,,,,,,3.42,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,87,92,99,122,99,96,96,99,81,88,,,,,,,,,,,,,,,,,,0,,,
