,IDfg,Season,Name,Team,Age,W,L,WAR,ERA,G,GS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Balls,Strikes,Pitches,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Starting,Start-IP,Relieving,Relief-IP,RAR,Dollars,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,FB% 2,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,SIERA,RS/9,E-F,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,Age Rng,K-BB%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,kwERA,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xERA
5,1003975,1939,Bob Feller,CLE,20,24,9,6.7,2.85,39,35,24,4,1,,296.2,1243,227,105,94,13,142,,3,14,1,246,,,,,,,,,,,,7.46,4.31,1.73,6.89,0.39,0.207,1.24,0.255,0.755,3.35,,,,,,,,,,,,,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,78,,0.198,0.114,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,2.3,1.1,3.4,20 - 20,0.084,,,,,,,3.27,0.32299999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,112,187,70,60,76,82,89,114,222,119,,,,,,,,,,,,,,,,,,0,,,
7,1003224,1939,Paul Derringer,CIN,32,25,7,6.3,2.93,38,35,28,5,0,,301.0,1245,321,115,98,15,35,,3,2,0,128,,,,,,,,,,,,3.83,1.05,3.66,9.6,0.45,0.266,1.18,0.288,0.722,3.15,,,,,,,,,,,,,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,79,,0.10300000000000001,0.027999999999999997,,,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,-0.6,1.1,0.5,32 - 32,0.075,,,,,,,3.38,0.14300000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,33,333,102,84,100,85,102,105,116,35,,,,,,,,,,,,,,,,,,0,,,
22,1009546,1939,Bobo Newsom,- - -,31,20,11,6.1,3.58,41,37,24,3,2,,291.2,1261,272,126,116,19,126,,3,4,0,192,,,,,,,,,,,,5.92,3.89,1.52,8.39,0.59,0.24,1.36,0.275,0.735,3.83,,,,,,,,,,,,,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,82,,0.152,0.1,,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,0.9,1.4,2.3,31 - 31,0.052000000000000005,,,,,,,3.64,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,101,164,85,89,88,90,96,111,171,104,,,,,,,,,,,,,,,,,,0,,,
12,1010046,1939,Claude Passeau,- - -,30,15,13,5.6,3.28,42,35,17,2,3,,274.1,1150,269,112,100,9,73,,5,0,0,137,,,,,,,,,,,,4.49,2.39,1.88,8.83,0.3,0.251,1.25,0.281,0.703,3.25,,,,,,,,,,,,,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,79,,0.11900000000000001,0.063,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,0.0,-0.1,-0.1,30 - 30,0.055999999999999994,,,,,,,3.6,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,76,171,93,55,95,89,100,102,135,79,,,,,,,,,,,,,,,,,,0,,,
18,1001421,1939,Tommy Bridges,DET,32,17,7,5.1,3.5,29,26,16,2,2,,198.0,840,186,87,77,11,61,,6,4,0,129,,,,,,,,,,,,5.86,2.77,2.11,8.45,0.5,0.241,1.25,0.276,0.6990000000000001,3.41,,,,,,,,,,,,,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,73,,0.154,0.073,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,0.5,-0.1,0.5,32 - 32,0.081,,,,,,,3.3,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,72,228,86,76,89,82,96,106,172,76,,,,,,,,,,,,,,,,,,0,,,
20,1007533,1939,Dutch Leonard,WAS,30,20,8,4.4,3.54,34,34,21,2,0,,269.1,1133,273,124,106,16,59,,5,6,0,88,,,,,,,,,,,,2.94,1.97,1.49,9.12,0.53,0.255,1.23,0.266,0.677,3.8,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,90,,0.078,0.052000000000000005,,,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,1.7,-0.4,1.3,30 - 30,0.026000000000000002,,,,,,,3.96,0.14400000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,51,161,93,81,94,81,93,103,87,54,,,,,,,,,,,,,,,,,,0,,,
4,1007887,1939,Ted Lyons,CHW,38,14,6,4.4,2.76,21,21,16,0,0,,172.2,702,162,71,53,7,26,,1,0,0,65,,,,,,,,,,,,3.39,1.36,2.5,8.44,0.36,0.24,1.09,0.257,0.6579999999999999,3.22,,,,,,,,,,,,,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,74,,0.09300000000000001,0.037000000000000005,,,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,1.5,-1.0,0.6,38 - 38,0.055999999999999994,,,,,,,3.6,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,35,270,86,55,88,72,89,100,104,39,,,,,,,,,,,,,,,,,,0,,,
1,1005099,1939,Lefty Grove,BOS,39,15,4,4.3,2.54,23,23,17,2,0,,191.0,798,180,63,54,8,58,,1,0,0,81,,,,,,,,,,,,3.82,2.73,1.4,8.48,0.38,0.244,1.25,0.265,0.773,3.6,,,,,,,,,,,,,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,79,,0.102,0.073,,,-1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,1.2,2.1,3.3,39 - 39,0.028999999999999998,,,,,,,3.93,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,71,151,86,57,90,82,92,117,114,76,,,,,,,,,,,,,,,,,,0,,,
26,1010961,1939,Johnny Rigney,CHW,24,15,8,4.2,3.7,35,29,11,2,0,,218.2,946,208,103,90,10,84,,2,3,1,119,,,,,,,,,,,,4.9,3.46,1.42,8.56,0.41,0.242,1.34,0.271,0.682,3.66,,,,,,,,,,,,,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,83,,0.126,0.08900000000000001,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,1.0,-0.5,0.4,24 - 24,0.037000000000000005,,,,,,,3.83,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,90,153,87,62,89,88,94,103,141,92,,,,,,,,,,,,,,,,,,0,,,
0,1013583,1939,Bucky Walters,CIN,30,27,11,4.1,2.29,39,36,31,2,0,,319.0,1283,250,98,81,15,109,,6,8,3,137,,,,,,,,,,,,3.87,3.08,1.26,7.05,0.42,0.214,1.13,0.231,0.7759999999999999,3.81,,,,,,,,,,,,,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,96,,0.107,0.085,,,-1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,4.6,1.5,6.1,30 - 30,0.022000000000000002,,,,,,,4.01,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,98,114,75,79,81,80,82,113,121,106,,,,,,,,,,,,,,,,,,0,,,
